target,model,feature,importance,importance_kind
minimum_indoor_temperature_c,gradient_boosting,window_wall_orientation_west,0.00012814743227930326,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,orientation_cardinal_south,0.00010854647464425917,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,wall_material_earth_adobe,7.224748522719003e-05,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,orientation_cardinal_north,4.6964458784664535e-05,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,window_wall_orientation_east,2.433287896364414e-05,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,thermal_mass_material_stone,1.9838009876445153e-05,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,orientation_cardinal_east,1.2319047922732623e-05,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,wall_material_stone,4.572499717139512e-06,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,wall_material_concrete,3.081326383832606e-06,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,wall_material_brick_masonry,2.7854666321652937e-06,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,window_wall_orientation_south,1.913379863154691e-06,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,door_area_m2,0.0,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,height_m,0.0,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,width_m,0.0,tree_feature_importance
minimum_indoor_temperature_c,gradient_boosting,window_u_value_w_m2k,0.0,tree_feature_importance
minimum_indoor_temperature_c,random_forest,thermal_mass_heat_capacity_kj_k,0.24243602796428382,tree_feature_importance
minimum_indoor_temperature_c,random_forest,mean_outdoor_temperature_c,0.1994731697685718,tree_feature_importance
minimum_indoor_temperature_c,random_forest,minimum_outdoor_temperature_c,0.19615800571322764,tree_feature_importance
minimum_indoor_temperature_c,random_forest,maximum_outdoor_temperature_c,0.19284878700468902,tree_feature_importance
minimum_indoor_temperature_c,random_forest,wall_insulation_thickness_m,0.050136867550741926,tree_feature_importance
minimum_indoor_temperature_c,random_forest,floor_insulation_thickness_m,0.047214228331687924,tree_feature_importance
minimum_indoor_temperature_c,random_forest,roof_insulation_thickness_m,0.04066806170356994,tree_feature_importance
minimum_indoor_temperature_c,random_forest,thermal_mass_material_water,0.005592608989114762,tree_feature_importance
minimum_indoor_temperature_c,random_forest,daily_solar_sum_wh_m2,0.005010268334121181,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_area_m2,0.004074271373776425,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_solar_heat_gain_coefficient,0.002984206987710669,tree_feature_importance
minimum_indoor_temperature_c,random_forest,thermal_mass_material_none,0.00261925968320749,tree_feature_importance
minimum_indoor_temperature_c,random_forest,net_wall_area_m2,0.0019462000883490689,tree_feature_importance
minimum_indoor_temperature_c,random_forest,thermal_mass_material_stone,0.0018874143717665533,tree_feature_importance
minimum_indoor_temperature_c,random_forest,length_m,0.0009444875426097345,tree_feature_importance
minimum_indoor_temperature_c,random_forest,wall_material_timber,0.0009199345981789805,tree_feature_importance
minimum_indoor_temperature_c,random_forest,floor_area_m2,0.0009077837954467877,tree_feature_importance
minimum_indoor_temperature_c,random_forest,volume_m3,0.0008572695248245851,tree_feature_importance
minimum_indoor_temperature_c,random_forest,wall_material_earth_adobe,0.00041708025372874565,tree_feature_importance
minimum_indoor_temperature_c,random_forest,orientation_cardinal_south,0.0003773547422007198,tree_feature_importance
minimum_indoor_temperature_c,random_forest,orientation_cardinal_north,0.0003284407111795589,tree_feature_importance
minimum_indoor_temperature_c,random_forest,orientation_cardinal_east,0.00032143626098680837,tree_feature_importance
minimum_indoor_temperature_c,random_forest,wall_material_concrete,0.00028949898346850397,tree_feature_importance
minimum_indoor_temperature_c,random_forest,orientation_cardinal_west,0.0002874371946489596,tree_feature_importance
minimum_indoor_temperature_c,random_forest,wall_material_brick_masonry,0.0002788483099630444,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_wall_orientation_north,0.00027336688598523004,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_wall_orientation_west,0.0002485327783348324,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_wall_orientation_east,0.0002322066138729624,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_wall_orientation_south,0.0001364291082762157,tree_feature_importance
minimum_indoor_temperature_c,random_forest,wall_material_stone,0.0001305148314760421,tree_feature_importance
minimum_indoor_temperature_c,random_forest,door_area_m2,0.0,tree_feature_importance
minimum_indoor_temperature_c,random_forest,height_m,0.0,tree_feature_importance
minimum_indoor_temperature_c,random_forest,width_m,0.0,tree_feature_importance
minimum_indoor_temperature_c,random_forest,window_u_value_w_m2k,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,thermal_mass_heat_capacity_kj_k,0.3105960904841708,tree_feature_importance
percent_time_comfortable,gradient_boosting,maximum_outdoor_temperature_c,0.20956525800447096,tree_feature_importance
percent_time_comfortable,gradient_boosting,mean_outdoor_temperature_c,0.17177874554560954,tree_feature_importance
percent_time_comfortable,gradient_boosting,minimum_outdoor_temperature_c,0.06508835352444123,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_area_m2,0.04891342349391266,tree_feature_importance
percent_time_comfortable,gradient_boosting,thermal_mass_material_stone,0.036209389081256094,tree_feature_importance
percent_time_comfortable,gradient_boosting,floor_insulation_thickness_m,0.03508650499222364,tree_feature_importance
percent_time_comfortable,gradient_boosting,wall_insulation_thickness_m,0.030566709112766894,tree_feature_importance
percent_time_comfortable,gradient_boosting,roof_insulation_thickness_m,0.02385860136546395,tree_feature_importance
percent_time_comfortable,gradient_boosting,daily_solar_sum_wh_m2,0.022665265284776314,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_solar_heat_gain_coefficient,0.019333154733604193,tree_feature_importance
percent_time_comfortable,gradient_boosting,floor_area_m2,0.005220557001604642,tree_feature_importance
percent_time_comfortable,gradient_boosting,net_wall_area_m2,0.004883685352855277,tree_feature_importance
percent_time_comfortable,gradient_boosting,length_m,0.003424976115741035,tree_feature_importance
percent_time_comfortable,gradient_boosting,orientation_cardinal_north,0.003141760203172494,tree_feature_importance
percent_time_comfortable,gradient_boosting,volume_m3,0.002474593540389136,tree_feature_importance
percent_time_comfortable,gradient_boosting,wall_material_stone,0.0022287833207817087,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_wall_orientation_north,0.001892848553027092,tree_feature_importance
percent_time_comfortable,gradient_boosting,wall_material_earth_adobe,0.0008507420382960027,tree_feature_importance
percent_time_comfortable,gradient_boosting,thermal_mass_material_none,0.0007107931908894973,tree_feature_importance
percent_time_comfortable,gradient_boosting,thermal_mass_material_water,0.000550791336247212,tree_feature_importance
percent_time_comfortable,gradient_boosting,wall_material_brick_masonry,0.00038132228749340513,tree_feature_importance
percent_time_comfortable,gradient_boosting,orientation_cardinal_west,0.00024985399974424173,tree_feature_importance
percent_time_comfortable,gradient_boosting,wall_material_timber,0.0001746498742438696,tree_feature_importance
percent_time_comfortable,gradient_boosting,wall_material_concrete,0.00014755331797580078,tree_feature_importance
percent_time_comfortable,gradient_boosting,orientation_cardinal_east,5.59424484228229e-06,tree_feature_importance
percent_time_comfortable,gradient_boosting,door_area_m2,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,height_m,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,orientation_cardinal_south,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,width_m,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_u_value_w_m2k,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_wall_orientation_east,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_wall_orientation_south,0.0,tree_feature_importance
percent_time_comfortable,gradient_boosting,window_wall_orientation_west,0.0,tree_feature_importance
percent_time_comfortable,random_forest,thermal_mass_heat_capacity_kj_k,0.26560734981861706,tree_feature_importance
percent_time_comfortable,random_forest,maximum_outdoor_temperature_c,0.14688333015107402,tree_feature_importance
percent_time_comfortable,random_forest,mean_outdoor_temperature_c,0.12910618856000453,tree_feature_importance
percent_time_comfortable,random_forest,window_area_m2,0.08978036630005813,tree_feature_importance
percent_time_comfortable,random_forest,floor_insulation_thickness_m,0.06881720013639636,tree_feature_importance
percent_time_comfortable,random_forest,wall_insulation_thickness_m,0.048616031107665963,tree_feature_importance
percent_time_comfortable,random_forest,minimum_outdoor_temperature_c,0.04422926391589748,tree_feature_importance
percent_time_comfortable,random_forest,roof_insulation_thickness_m,0.04206072324299632,tree_feature_importance
percent_time_comfortable,random_forest,daily_solar_sum_wh_m2,0.03103293998894855,tree_feature_importance
percent_time_comfortable,random_forest,window_solar_heat_gain_coefficient,0.028001566603896234,tree_feature_importance
percent_time_comfortable,random_forest,thermal_mass_material_stone,0.01993824520166789,tree_feature_importance
percent_time_comfortable,random_forest,net_wall_area_m2,0.015900965427142748,tree_feature_importance
percent_time_comfortable,random_forest,volume_m3,0.00905057190492293,tree_feature_importance
percent_time_comfortable,random_forest,floor_area_m2,0.008841285201116456,tree_feature_importance
percent_time_comfortable,random_forest,length_m,0.008669094842638956,tree_feature_importance
percent_time_comfortable,random_forest,thermal_mass_material_none,0.004857983714104283,tree_feature_importance
percent_time_comfortable,random_forest,window_wall_orientation_west,0.004817704677962017,tree_feature_importance
percent_time_comfortable,random_forest,wall_material_timber,0.0038532607995549043,tree_feature_importance
percent_time_comfortable,random_forest,window_wall_orientation_north,0.0038195554046716,tree_feature_importance
percent_time_comfortable,random_forest,orientation_cardinal_south,0.003383862416700904,tree_feature_importance
percent_time_comfortable,random_forest,window_wall_orientation_south,0.0032783718014463906,tree_feature_importance
percent_time_comfortable,random_forest,orientation_cardinal_east,0.002538810406225293,tree_feature_importance
percent_time_comfortable,random_forest,orientation_cardinal_north,0.0023773795404714746,tree_feature_importance
percent_time_comfortable,random_forest,window_wall_orientation_east,0.0022517355857349397,tree_feature_importance
percent_time_comfortable,random_forest,wall_material_stone,0.0022343816218710014,tree_feature_importance
percent_time_comfortable,random_forest,wall_material_brick_masonry,0.002123582612712493,tree_feature_importance
percent_time_comfortable,random_forest,wall_material_concrete,0.002106648795710058,tree_feature_importance
percent_time_comfortable,random_forest,orientation_cardinal_west,0.0020958349427732167,tree_feature_importance
percent_time_comfortable,random_forest,thermal_mass_material_water,0.0018916066254788628,tree_feature_importance
percent_time_comfortable,random_forest,wall_material_earth_adobe,0.0018341586515389762,tree_feature_importance
percent_time_comfortable,random_forest,door_area_m2,0.0,tree_feature_importance
percent_time_comfortable,random_forest,height_m,0.0,tree_feature_importance
percent_time_comfortable,random_forest,width_m,0.0,tree_feature_importance
percent_time_comfortable,random_forest,window_u_value_w_m2k,0.0,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,thermal_mass_heat_capacity_kj_k,0.3876392347962015,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,minimum_outdoor_temperature_c,0.13941458758845468,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,wall_insulation_thickness_m,0.11712001845276314,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,mean_outdoor_temperature_c,0.11235803448254557,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,maximum_outdoor_temperature_c,0.09400209621851556,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,roof_insulation_thickness_m,0.06813760032143526,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,floor_insulation_thickness_m,0.04679214303200223,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_solar_heat_gain_coefficient,0.006444739458548599,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,daily_solar_sum_wh_m2,0.005582803689754229,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_area_m2,0.005548558633807386,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,thermal_mass_material_water,0.005196627095223637,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,thermal_mass_material_none,0.0035496014558335565,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,net_wall_area_m2,0.0027840662036128978,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,thermal_mass_material_stone,0.001468013670982096,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,orientation_cardinal_west,0.001070325399266172,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,wall_material_timber,0.0007242177562932053,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,length_m,0.0005213989433908154,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,volume_m3,0.0005096004986862704,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,floor_area_m2,0.0003169389289012197,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,wall_material_stone,0.00026895496771756484,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_wall_orientation_west,0.00013919262175891766,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_wall_orientation_east,0.00011026057723986664,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,orientation_cardinal_north,9.588760056357989e-05,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,orientation_cardinal_south,6.95693549903994e-05,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,orientation_cardinal_east,6.267298282776909e-05,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_wall_orientation_north,3.538917399609344e-05,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,wall_material_earth_adobe,1.7518494455159455e-05,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_wall_orientation_south,1.1660373028186978e-05,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,wall_material_concrete,8.287227204543376e-06,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,door_area_m2,0.0,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,height_m,0.0,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,wall_material_brick_masonry,0.0,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,width_m,0.0,tree_feature_importance
thermal_mass_net_kwh,gradient_boosting,window_u_value_w_m2k,0.0,tree_feature_importance
thermal_mass_net_kwh,random_forest,thermal_mass_heat_capacity_kj_k,0.3573571291141369,tree_feature_importance
thermal_mass_net_kwh,random_forest,maximum_outdoor_temperature_c,0.12941296631114477,tree_feature_importance
thermal_mass_net_kwh,random_forest,minimum_outdoor_temperature_c,0.11263649367516454,tree_feature_importance
thermal_mass_net_kwh,random_forest,mean_outdoor_temperature_c,0.10809815156201168,tree_feature_importance
thermal_mass_net_kwh,random_forest,wall_insulation_thickness_m,0.10758066524160764,tree_feature_importance
thermal_mass_net_kwh,random_forest,roof_insulation_thickness_m,0.07191328112665975,tree_feature_importance
thermal_mass_net_kwh,random_forest,floor_insulation_thickness_m,0.05224050131522135,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_area_m2,0.017837713410470628,tree_feature_importance
thermal_mass_net_kwh,random_forest,daily_solar_sum_wh_m2,0.010915799822400716,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_solar_heat_gain_coefficient,0.005564430384953548,tree_feature_importance
thermal_mass_net_kwh,random_forest,net_wall_area_m2,0.004307370805296227,tree_feature_importance
thermal_mass_net_kwh,random_forest,thermal_mass_material_water,0.002347295767312793,tree_feature_importance
thermal_mass_net_kwh,random_forest,thermal_mass_material_stone,0.0022892298626729906,tree_feature_importance
thermal_mass_net_kwh,random_forest,orientation_cardinal_south,0.0020730714467051955,tree_feature_importance
thermal_mass_net_kwh,random_forest,volume_m3,0.002044951146126876,tree_feature_importance
thermal_mass_net_kwh,random_forest,floor_area_m2,0.001809531172628328,tree_feature_importance
thermal_mass_net_kwh,random_forest,length_m,0.0017014568549449452,tree_feature_importance
thermal_mass_net_kwh,random_forest,wall_material_stone,0.0014377542190177734,tree_feature_importance
thermal_mass_net_kwh,random_forest,wall_material_concrete,0.0013547829387448949,tree_feature_importance
thermal_mass_net_kwh,random_forest,wall_material_brick_masonry,0.001316459891362782,tree_feature_importance
thermal_mass_net_kwh,random_forest,wall_material_timber,0.0010686976630299805,tree_feature_importance
thermal_mass_net_kwh,random_forest,orientation_cardinal_north,0.001023743125670528,tree_feature_importance
thermal_mass_net_kwh,random_forest,thermal_mass_material_none,0.0008296274685787972,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_wall_orientation_west,0.0005955847715941877,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_wall_orientation_east,0.0004853931220432463,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_wall_orientation_north,0.0004531432335782438,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_wall_orientation_south,0.0003959070917926285,tree_feature_importance
thermal_mass_net_kwh,random_forest,orientation_cardinal_east,0.00036580054502992007,tree_feature_importance
thermal_mass_net_kwh,random_forest,orientation_cardinal_west,0.0003214987080860398,tree_feature_importance
thermal_mass_net_kwh,random_forest,wall_material_earth_adobe,0.00022156820201213603,tree_feature_importance
thermal_mass_net_kwh,random_forest,door_area_m2,0.0,tree_feature_importance
thermal_mass_net_kwh,random_forest,height_m,0.0,tree_feature_importance
thermal_mass_net_kwh,random_forest,width_m,0.0,tree_feature_importance
thermal_mass_net_kwh,random_forest,window_u_value_w_m2k,0.0,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,thermal_mass_heat_capacity_kj_k,0.3902772568262009,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,wall_insulation_thickness_m,0.1353383760995389,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,minimum_outdoor_temperature_c,0.10886252832291411,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_area_m2,0.10329315793504348,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,roof_insulation_thickness_m,0.06046417348669371,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,maximum_outdoor_temperature_c,0.05778004625540104,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,floor_insulation_thickness_m,0.04824448376815526,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,mean_outdoor_temperature_c,0.0431102142632408,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,daily_solar_sum_wh_m2,0.02614831382286854,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_solar_heat_gain_coefficient,0.012922418781663949,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,thermal_mass_material_water,0.00558211089252386,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,thermal_mass_material_none,0.0028254482583444976,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,net_wall_area_m2,0.0016442716240938208,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,length_m,0.0009164578993964932,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,floor_area_m2,0.0006570914962252896,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,volume_m3,0.0005242345952272072,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,wall_material_stone,0.00038717509033998524,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_wall_orientation_west,0.00025263223606235014,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,orientation_cardinal_west,0.0001522216086184115,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,wall_material_timber,0.00014188137406464575,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,wall_material_brick_masonry,0.0001393295606507142,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,orientation_cardinal_north,0.00012209768845539165,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,thermal_mass_material_stone,7.674032573833426e-05,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_wall_orientation_south,5.005458934849205e-05,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_wall_orientation_north,3.619563914378455e-05,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,wall_material_concrete,3.146473158072549e-05,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,orientation_cardinal_east,1.5267917750019743e-05,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_wall_orientation_east,4.354910715168793e-06,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,door_area_m2,0.0,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,height_m,0.0,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,orientation_cardinal_south,0.0,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,wall_material_earth_adobe,0.0,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,width_m,0.0,tree_feature_importance
total_heat_loss_kwh,gradient_boosting,window_u_value_w_m2k,0.0,tree_feature_importance
total_heat_loss_kwh,random_forest,thermal_mass_heat_capacity_kj_k,0.34183290598177385,tree_feature_importance
total_heat_loss_kwh,random_forest,wall_insulation_thickness_m,0.11423827168726197,tree_feature_importance
total_heat_loss_kwh,random_forest,minimum_outdoor_temperature_c,0.11210933529931058,tree_feature_importance
total_heat_loss_kwh,random_forest,window_area_m2,0.10866861825386934,tree_feature_importance
total_heat_loss_kwh,random_forest,roof_insulation_thickness_m,0.06923891678793538,tree_feature_importance
total_heat_loss_kwh,random_forest,floor_insulation_thickness_m,0.06461402490614723,tree_feature_importance
total_heat_loss_kwh,random_forest,mean_outdoor_temperature_c,0.06118138071121242,tree_feature_importance
total_heat_loss_kwh,random_forest,maximum_outdoor_temperature_c,0.039849912402699285,tree_feature_importance
total_heat_loss_kwh,random_forest,daily_solar_sum_wh_m2,0.030776619467308714,tree_feature_importance
total_heat_loss_kwh,random_forest,window_solar_heat_gain_coefficient,0.017441614084694416,tree_feature_importance
total_heat_loss_kwh,random_forest,thermal_mass_material_water,0.00646540823196339,tree_feature_importance
total_heat_loss_kwh,random_forest,net_wall_area_m2,0.005751460010423294,tree_feature_importance
total_heat_loss_kwh,random_forest,floor_area_m2,0.0033770928342607433,tree_feature_importance
total_heat_loss_kwh,random_forest,volume_m3,0.0031056554933195034,tree_feature_importance
total_heat_loss_kwh,random_forest,length_m,0.0029722218619570163,tree_feature_importance
total_heat_loss_kwh,random_forest,thermal_mass_material_stone,0.0024663655462742054,tree_feature_importance
total_heat_loss_kwh,random_forest,wall_material_stone,0.0023452979940699215,tree_feature_importance
total_heat_loss_kwh,random_forest,wall_material_concrete,0.0017794655931574024,tree_feature_importance
total_heat_loss_kwh,random_forest,window_wall_orientation_west,0.001710508833518404,tree_feature_importance
total_heat_loss_kwh,random_forest,wall_material_brick_masonry,0.0014429170572306561,tree_feature_importance
total_heat_loss_kwh,random_forest,orientation_cardinal_north,0.001185964152768323,tree_feature_importance
total_heat_loss_kwh,random_forest,window_wall_orientation_east,0.0010826164871645646,tree_feature_importance
total_heat_loss_kwh,random_forest,thermal_mass_material_none,0.0010244793203711832,tree_feature_importance
total_heat_loss_kwh,random_forest,window_wall_orientation_north,0.0009441640625664633,tree_feature_importance
total_heat_loss_kwh,random_forest,wall_material_timber,0.0008817811084192089,tree_feature_importance
total_heat_loss_kwh,random_forest,orientation_cardinal_south,0.0008385849130898357,tree_feature_importance
total_heat_loss_kwh,random_forest,orientation_cardinal_east,0.0007853646375065541,tree_feature_importance
total_heat_loss_kwh,random_forest,orientation_cardinal_west,0.0007613627995506054,tree_feature_importance
total_heat_loss_kwh,random_forest,wall_material_earth_adobe,0.0006108086106596457,tree_feature_importance
total_heat_loss_kwh,random_forest,window_wall_orientation_south,0.0005168808695158855,tree_feature_importance
total_heat_loss_kwh,random_forest,door_area_m2,0.0,tree_feature_importance
total_heat_loss_kwh,random_forest,height_m,0.0,tree_feature_importance
total_heat_loss_kwh,random_forest,width_m,0.0,tree_feature_importance
total_heat_loss_kwh,random_forest,window_u_value_w_m2k,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_area_m2,0.48268088180533475,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,daily_solar_sum_wh_m2,0.3855818880987046,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_solar_heat_gain_coefficient,0.11012047225788318,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,maximum_outdoor_temperature_c,0.008976104576746802,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,mean_outdoor_temperature_c,0.007167245303891274,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,minimum_outdoor_temperature_c,0.004490251318231494,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,net_wall_area_m2,0.00022105921585045707,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,floor_insulation_thickness_m,0.0002102548893790423,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,wall_insulation_thickness_m,0.0001949310793514967,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,roof_insulation_thickness_m,8.513682369761904e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,thermal_mass_heat_capacity_kj_k,6.121241884469297e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,wall_material_earth_adobe,3.731256424187933e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_wall_orientation_east,2.9330652676171588e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_wall_orientation_west,2.9299583680869847e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,length_m,2.9239788227434053e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,volume_m3,2.2702538220381228e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,floor_area_m2,2.111174889027309e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,wall_material_stone,1.0996024711702258e-05,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,orientation_cardinal_west,6.304314793165268e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_wall_orientation_south,5.024162531046227e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,thermal_mass_material_none,4.685043964845138e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,orientation_cardinal_north,4.354150634597035e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,wall_material_brick_masonry,3.898452439052201e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,wall_material_concrete,3.245684226126803e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,thermal_mass_material_stone,1.2671990736942338e-06,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,orientation_cardinal_south,9.780387102934554e-07,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,wall_material_timber,8.122650632066975e-07,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,door_area_m2,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,height_m,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,orientation_cardinal_east,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,thermal_mass_material_water,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,width_m,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_u_value_w_m2k,0.0,tree_feature_importance
total_solar_gain_kwh,gradient_boosting,window_wall_orientation_north,0.0,tree_feature_importance
total_solar_gain_kwh,random_forest,window_area_m2,0.48489088355203913,tree_feature_importance
total_solar_gain_kwh,random_forest,daily_solar_sum_wh_m2,0.35955840409206397,tree_feature_importance
total_solar_gain_kwh,random_forest,window_solar_heat_gain_coefficient,0.10546721409296782,tree_feature_importance
total_solar_gain_kwh,random_forest,mean_outdoor_temperature_c,0.01509045613329963,tree_feature_importance
total_solar_gain_kwh,random_forest,minimum_outdoor_temperature_c,0.013361347993210667,tree_feature_importance
total_solar_gain_kwh,random_forest,maximum_outdoor_temperature_c,0.01241340544414552,tree_feature_importance
total_solar_gain_kwh,random_forest,thermal_mass_heat_capacity_kj_k,0.0016723593257449148,tree_feature_importance
total_solar_gain_kwh,random_forest,wall_insulation_thickness_m,0.0013302649753556496,tree_feature_importance
